OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1891791,4092016329,Best Western Plus Breakfast,6209 GLENWOOD AVE ,RALEIGH,27612,+19197821112,2013-01-20,1313,-78.70428576,35.85617198,M
1891792,4092016517,MCDONALD'S #25393,2900 Wakefield Pines DR ,RALEIGH,27614,+19195568677,2013-10-03,1327,-78.55962272,35.94210239,M
1891795,4092016405,THE COWFISH,4208 SIX FORKS  RD ,RALEIGH,27609,+19197840400,2013-04-05,1342,-78.63994726,35.83691426,M
1891796,4092017519,DICED GOURMET SALADS & WRAPS #2,1028 OBERLIN RD ,RALEIGH,27605,+19193073613,2017-01-27,1349,-78.65845011,35.79783502,M
1891797,4092016233,MAR-Y-SOL II,1310 CORPORATION PKY ,RALEIGH,27610-1363,+19192128100,2012-08-03,1351,-78.56780289,35.79794477,M
1891798,4092014924,Carolina Ale House,11685 Northpark DR ,WAKE FOREST,27587,+19195568666,2007-08-08,1356,-78.54383057,35.96466469,M
1891800,4092017760,Triangle Chicken House,9825-F CHAPEL HILL RD ,MORRISVILLE,27560,+19193771903,2017-12-28,1221,-78.81682593,35.81118245,M
1891802,4092018655,Dairy Queen #11993,12271 Capital  BLVD ,WAKE FOREST ,27587,+19195542564,2021-06-17,1373,-78.53978632,35.98090041,M
1891803,4092015124,"Ruckus Pizza, Pasta & Spirits",8111-208 Tryon Woods  DR ,CARY,27518,+19198513999,2008-05-02,1316,-78.74266974,35.7468093,M
1891807,4092018103,Panda House Chinese Restaurant,1462 Garner Station BLVD ,RALEIGH,27603,+19197793588,2019-05-24,1398,-78.65475896,35.72582345,M
1891808,4092018515,Wing Stop #1863,3209 AVENT FERRY RD,RALEIGH,27606,+19199774010,2020-12-21,1403,-78.69521757,35.76771232,M
1891809,4092017016,KRAFTY'S BURGERS & BREWS,1177 TIMBER DR E ,GARNER,27529,+19193298000,2015-09-03,1405,-78.57544772,35.68894454,M
1891810,4092017017,PANDA GARDEN,1440-103 BROGDEN WOODS DR ,WAKE FOREST,28587,+19198485883,2015-09-04,1404,-78.69439726,35.98988119,M
1891811,4092017518,SALSA AZTECA,7425 KNIGHTDALE BLVD ,KNIGHTDALE,27545,+19192955355,2017-01-26,1406,-78.47986997,35.79937576,M
1891812,4092018091,HAMPTON INN & SUITES BREAKFAST HOLLY SPRINGS,1050 S MAIN ST ,HOLLY SPRINGS,27540,+19195527610,2019-04-24,1416,-78.83785184,35.6362651,M
1891813,4092018557,La Cucina Italiana,10208 Chapel Hill RD ,MORRISVILLE,27560,+19193363138,2021-03-15,1417,-78.82634377,35.82831071,M
1891814,4092016824,WING STOP #816,7880 ALEXANDER PROMENADE PLACE,RALEIGH,27617,+19192373919,2014-12-05,1418,-78.77695631,35.91424375,M
1891815,4092018496,Chick-fil-A #868,4621 Capital  BLVD ,RALEIGH,27604,+19198502175,2020-11-13,1419,-78.58118683000001,35.84746002,M
1891816,4092016874,STEAK N SHAKE #6702,5900 DURALEIGH ROAD,RALEIGH,27612,+19198097524,2015-02-11,1431,-78.71243471,35.8581416,M
1891817,4092015607,IL BACIO,3622 ROGERS RD ,WAKE FOREST,27587,+19195567800,2010-04-09,1459,-78.50482681,35.94464173,M
1891818,4092016962,CHANTICLEER CAFE & BAKERY,6490 TRYON RD ,CARY,27518,+19197814810,2015-06-22,1478,-78.76236898,35.74415808,M
1891819,4092015793,TENKO JAPAN,4040 ED  DR ,RALEIGH,27612,+19197815181,2011-08-25,1491,-78.70319672,35.82518153,M
1891821,4092017517,GUASACA AREPA & SALSA GRILL,9918 CHAPEL HILL RD ,CARY,27513,+19193778223,2017-01-31,1464,0.0,0.0,U
1891822,4092018199,Fairfield Inn & Suites by Marriott Foodservice,12051 RETAIL DR,WAKE FOREST,27587,+19194357056,2019-10-14,1506,-78.54414942,35.97661643,M
1891823,4092017490,Jasmin & Olivz Mediterranean,9934 CHAPEL HILL RD ,CARY,27513,+19192346900,2016-12-19,1496,0.0,0.0,U
1891824,4092017803,Popeye's RDU JV,2400 John Brantley BLVD ,MORRISVILLE,27560,nan,2018-02-27,1514,-78.78941437,35.8696795,M
1891825,4092018027,Starbucks #49535,3460 Kildaire Farm RD ,CARY,27518,nan,2019-01-15,1516,-78.7954098,35.70489163,M
1891827,4092017793,Cold off the Press,416-100 W South ST ,RALEIGH,27601,+19844449006,2018-01-29,1511,-78.64561302,35.7723683,M
1891829,4092018402,Bonafide Bakeshop & Cafe,1232 W WILLIAMS ST,APEX,27502,+19193725000,2020-07-13,1532,-78.87260887,35.74617982,M
1891830,4092018193,Pace Yourself Run Company,242 S MAIN ST,HOLLY SPRINGS,27540-9094,+19193468182,2019-10-04,1533,-78.83395027,35.64920445,M
1891831,4092014615,DQ Grill and Chill #41609,5260 New Bern AVE ,RALEIGH,27610,+19197920127,2006-05-18,1544,-78.54750981,35.79264454,M
1891832,4092017045,WAFFLE HOUSE #378,3909 HILLSBOROUGH ST ,RALEIGH,27603,+19198331247,2015-09-30,1545,-78.69054542,35.79443916,M
1891833,4092015569,SHANGHAI EXPRESS,2502 HILLSBOROUGH ST ,RALEIGH,27607,+19197549797,2010-02-12,1547,-78.66818044,35.78802697,M
1891834,4092016652,JERSEY MIKE'S SUBS,7177 OKELLY CHAPEL RD ,CARY,27519,+19193882200,2014-03-21,1552,-78.88824644,35.84415135,M
1891835,4092018326,Cici's Pizza,2700 NC 55 HWY,CARY,27519,+19192496448,2020-02-24,1554,-78.87016558,35.78474547,M
1891839,4092017665,ALADDIN'S EATERY,4209-136 LASSITER MILL RD ,RALEIGH,27609,+19199779025,2017-08-11,1574,-78.64419373,35.83866344,M
1891840,4092017664,SHEETZ #634,8101 GLENWOOD AVE ,RALEIGH,27612,+19198905331,2017-08-08,1595,-78.72883202,35.87359133,M
1891842,4092014535,Thai House Cuisine,1408 Hardimont  RD,RALEIGH,27609,+19198783379,2006-03-22,1603,-78.61511172,35.8362139,M
1891843,4092014536,Vivace,4209 Lassiter Mill RD,RALEIGH,27609,+19197877747,2006-03-21,1604,-78.64524978,35.83964955,T
1891844,4092015885,THE OAKS AT WHITAKER GLEN,501 E WHITAKER MILL RD ,RALEIGH,27608-2646,+19198395604,2011-01-12,1607,-78.63302872,35.80881927,M
1891847,4092018375,Pluck and Plume,301 S ACADEMY ST ,CARY,27511,+19196705000,2020-06-05,1614,-78.78084157,35.78484167,M
1891848,4092018369,High Top Burger,2330-112 BALE ST,RALEIGH,27608,+19842006521,2020-06-11,1624,-78.62772121,35.81322416,M
1891849,4092014483,Tacos Mexico,1430 N Main ST ,FUQUAY-VARINA,27526,+19195571777,2005-12-08,1629,-78.77067049,35.59261337,M
1891851,4092014578,El Pollo Rico Market,3901-173 Capital BLVD,RALEIGH,27604,+19194319985,2006-05-10,1640,-78.58295913,35.83464973,M
1891852,4092018318,TASU #2,525 NEW WAVERLY  PL ,CARY,27518,+19199774037,2020-02-11,1648,-78.77756307,35.73853619,M
1891854,4092014841,1705 Prime Catering and Events,1705 E Millbrook RD ,RALEIGH,27609,+19198502340,2007-04-05,1654,-78.60608423,35.85065239,M
1891855,4092018616,Panaderia La Loma,7039 Knightdale  BLVD ,KNIGHTDALE,27525,+19192954252,2021-04-29,1659,-78.4900383,35.7998273,M
1891856,4092014486,Big Ed's City Market Restaurant,220 Wolfe ST ,RALEIGH,27601,+19198369909,2006-01-06,1664,-78.6359868,35.77605485,M
1891859,4092017516,PANERA BREAD #1938,11665 NORTHPARK DR ,WAKE FOREST,27587,+19192636176,2017-01-31,1699,-78.54383057,35.96466469,M
1891861,4092017887,Anise Pho,222-113 GLENWOOD AVE ,RALEIGH,27603,+19196330094,2018-07-25,1676,-78.64733509,35.78392897,M
1891862,4092018620,BAPS Shri temple Kitchen,1020 AVIATION PKWY,MORRISVILLE,27560,+19194696605,2021-05-10,1704,-78.8083906,35.83913731,M
1891863,4092015610,WAFFLE HOUSE #1302,1417 E WILLIAMS ST ,APEX,27539-7700,+19193639137,2010-04-28,1707,-78.83789587,35.71142555,M
1891865,4092018345,Olive Tree Market,270 NOTTINGHAM DR,CARY,27511,+19194810321,2020-04-08,1723,-78.74294825,35.7683548,M
1891868,4092014995,First Citizens Bank Kitchen,4300 Six Forks RD ,RALEIGH,27619,+19197168497,2007-10-25,1730,-78.64107203,35.83913698,M
1891871,4092014624,Chick-fil-A #1749,1000 Valleystone DR ,CARY,27519,+19194650699,2006-07-05,1752,-78.85027134,35.79062803,M
1891873,4092016595,SMITHFIELD'S CHICKEN'N BAR-B-Q,7911 FAYETTEVILLE RD ,RALEIGH,27603,+19196619151,2014-01-03,1763,-78.69699987,35.66636356,M
1891874,4092018258,Bruegger's Bagels #4127,10750 Wakefield Commons DR ,RALEIGH,27614,+19199861591,2019-12-09,1768,-78.54123068,35.94195641,M
1891875,4092018147,Secrets Cajun Kitchen,4511 NEW BERN AVE,RALEIGH,27610,+19193224048,2019-08-05,1771,-78.55938498,35.79875761,M
1891877,4092018253,Pizza Hut,10911-111 RAVEN RIDGE RD ,RALEIGH,27614,+19198477377,2019-12-04,1774,-78.59080305,35.90597894,M
1891878,4092014977,Starbucks Coffee Co,8204-120 Tryon Woods DR ,CARY,27518,+19198516439,2007-10-22,1779,-78.74169613,35.74700826,M
1891879,4092018677,Burger King #27555,923 Gateway Commons CIR ,WAKE FOREST,27587,+19195543008,2021-07-08,1788,-78.49643336,35.96847497,M
1891880,4092015299,SPRING KITCHEN,10110 GREEN LEVEL CHURCH RD ,CARY,27519,+19194621388,2008-12-05,1791,-78.90107787,35.82060358,M
1891882,4092018469,Moomoo Cha,1350 Fifth AVE ,GARNER,27529,+19193222127,2020-10-22,1796,-78.6218586,35.70948463,M
1891883,4092015519,GOLDEN CHINA CHINESE RESTAURANT,2432 SW CARY PKY ,CARY,27513,+19193807891,2009-11-24,1802,-78.82085718,35.76363975,M
1891885,4092017811,Starbucks Target #1794,8651 Brier Creek PKY ,RALEIGH,27617,+19197650005,2018-03-19,1811,-78.78588758,35.90295188,M
1891886,4092017067,IHOP #2130,7304 GB ALFORD HWY ,HOLLY SPRINGS,27540,+19195528570,2015-10-30,1813,-78.83001059,35.6348554,M
1891887,4092015891,AVIATOR SMOKEHOUSE,525 Broad  ST ,FUQUAY VARINA ,27526,+19195672337,2011-02-18,1807,-78.79375457,35.59301324,M
1891888,4092018174,Farm House Cafe,320 Vintage Point LN ,WENDELL,27591,+19193747227,2019-09-10,1818,-78.42877202,35.77122092,M
1891889,4092018659,Jersey Mike's #3042,7949 Fayetteville  RD ,RALEIGH,27603,+19196610111,2021-06-22,1824,-78.69742539,35.66508155,M
1891891,4092016915,BEST WESTERN CARY CAFE,1722 WALNUT ST ,CARY,27511,+19194811200,2015-04-30,1836,-78.74759269,35.76200365,M
1891892,4092016919,DOMINO'S #4453,4412 FALLS OF NEUSE RD ,RALEIGH,27609,+19198724000,2015-04-23,1844,-78.61118826,35.84340583,M
1891893,4092018038,Jersey Mike's Subs #3181,4205 Corners PKY ,RALEIGH,27617,+19199991539,2019-01-24,1862,-78.78791806,35.91890974,M
1891894,4092018506,Shanghai Alley,1148 KILDAIRE FARM RD,CARY,27511,+19193802900,2020-12-17,1864,-78.78364268,35.76558405,M
1891895,4092018035,Guasaca,2512-110 Hillsborough ST ,RALEIGH,27607,+19192106838,2019-01-25,1865,-78.66868226,35.78794811,M
1891896,4092018042,Bodega,110 S White ST ,WAKE FOREST,27587,+19842354187,2019-01-25,1875,-78.50961846,35.97912263,M
1891898,4092018243,PIZZA HUT #9210,321  N MAIN ST ,HOLLY SPRINGS,27540,+19193469020,2019-12-03,1890,-78.83511867,35.65582685,M
1891903,4092016332,ASIAN GARDEN,242 GRANDE HEIGHTS DR ,CARY,27513,+19194628598,2012-12-27,1912,-78.7805746,35.804703,M
1891904,4092012037,Woody's Sports Tavern & Grill,8322 CHAPEL HILL RD,CARY,27513-4051,+19193807737,1997-03-24,1922,-78.77617181,35.79224815,M
1891906,4092014720,Chili's Grill and Bar #1183,6605 Knightdale BLVD ,KNIGHTDALE,27545,+19192610167,2006-10-27,1924,-78.50846405,35.79679257,M
1891908,4092016770,DON BETO'S TACOS,421 CHAPANOKE RD ,RALEIGH,27603,+19199771071,2014-10-02,1933,-78.65333581,35.73464573,M
1891909,4092012063,Whole Foods Market Cafe,3540 WADE AVE ,RALEIGH,27607-4048,+19198285805,1997-06-19,1940,-78.68558086,35.80212022,M
1891910,4092017049,DON JULIO MEXICAN RESTAURANT,12516-104 CAPITAL BLVD ,WAKE FOREST,27587,+19842351537,2015-10-08,1928,-78.53454582,35.98680854,M
1891911,4092018141,Sheetz,13401 FALLS OF NEUSE RD,RALEIGH,27614,+19195548858,2019-07-22,1963,-78.55932262,35.9435196,M
1891912,4092018648,Five Guys #2,4120   Main at North Hills ST ,RALEIGH,27609,+19197877772,2021-06-07,1973,-78.64323049,35.83718561,M
1891914,4092012154,Truffles Deli,3200 BEECHLEAF CT ,RALEIGH,27604-1085,+19199541944,1998-02-06,1985,-78.6084451,35.82061825,M
1891915,4092011980,Remington Grill,208 CROSSROADS BLVD,CARY,27511-6892,+19192331494,1996-12-11,1988,-78.73871452,35.76064286,M
1891916,4092018624,Five Guys #1728,150 Cabela DR ,GARNER,27529,+19197727338,2021-06-04,1998,-78.58356211,35.69799194,M
1891917,4092018556,El Quetzal,740 E CHATHAM ST,CARY,27511,nan,2021-03-10,2017,-78.76691591,35.79077863,M
1891918,4092017855,HWY 55 OF APEX,802 PERRY RD ,APEX,27502,+19193033533,2018-06-05,2029,-78.84460695,35.7208474,M
1891919,4092016565,Bojangles #49,9919 Fayetteville  ST ,RALEIGH,27603,+19195576843,2013-11-12,1970,-78.71503303,35.63360138,M
1891921,4092018229,Uncorked Wine Bar,10511 Shadowlawn DR ,RALEIGH,27614,+19842005423,2019-11-14,2043,-78.58886471,35.90798464,M
1891923,4092014651,Inchin's Bamboo Garden,3532 Davis DR,MORRISVILLE,27560,+19194576705,2006-07-19,2054,-78.84576194,35.81812076,M
1891925,4092015642,EMBASSY SUITES AND FLYING SPOONS,8001 ARCO CORPORATE  DR ,RALEIGH,27617,+19195722200,2010-06-02,2072,-78.77640002,35.90726871,M
1891926,4092016377,LEE'S KITCHEN #2,1100 N RALEIGH BLVD ,RALEIGH,27610,+19195215957,2013-02-20,2074,-78.61144475,35.79422669,M
1891928,4092015786,A'NETS KATCH,2009 VILLAGE PARK DR ,KNIGHTDALE,27545,+19192170133,2011-08-12,2109,-78.49336017,35.79721176,M
1891930,4092018501,Standard Beer and Food,205 E FRANKLIN ST,RALEIGH,27604,+19193221499,2020-12-14,2111,-78.63482408,35.79035401,M
1891931,4092018332,Taqueria La Costena,101 DICKENS RD,FUQUAY VARINA,27526,+19192449788,2020-03-02,2114,-78.81133237,35.61594652,M
1891933,4092017444,SAN JOSE MEX & TEQUILA BAR,11201 GALLERIA AVE ,RALEIGH,27614,+19194356050,2016-10-20,2117,-78.54362102,35.94819247,M
1891934,4092017441,PNC CLUB 204-B (PIZZA SIDE),1400 EDWARDS MILL RD ,RALEIGH,27607,+19198612300,2016-09-28,2118,-78.7229363,35.8032419,M
1891935,4092017440,PNC CLUB 220-B,1400 EDWARDS MILL RD ,RALEIGH,27607,+19198612300,2016-09-28,2119,-78.7229363,35.8032419,M
1891936,4092017438,MARCO'S PIZZA #8400,9906 CHAPEL HILL RD ,MORRISVILLE,27560,+19193800044,2016-10-27,2120,-78.82063472,35.81480892,M
1891937,4092017897,SUBWAY #881,5563 WESTERN BLVD ,RALEIGH,27606-1595,+19198591957,2018-08-09,2124,-78.72051017,35.78412594,M
1891938,4092017572,PENN STATION #251,1013 MARKET CENTER DR ,MORRISVILLE,27560,+19193883368,2017-04-19,2127,-78.81676023,35.80454378,M
1891939,4092012135,Arby's Restaurant,1401 N MAIN ST ,FUQUAY VARINA,27526-9024,+19195528377,1997-10-08,2135,-78.77338743,35.59327205,M
1891940,4092016923,PHARMACY BOTTLE & BEVERAGE,120 E CHATHAM ST ,CARY,27511,+19192341098,2015-03-18,2160,-78.78039811,35.7871115,M
1891942,4092016920,WAKE MED NORTH FALLS CAFE,10000 FALLS OF NEUSE RD ,RALEIGH,27614,+19193501478,2015-05-07,2161,-78.5978446,35.90890852,M
1891943,4092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,MORRISVILLE,27560,+19199240503,2016-11-01,2166,-78.85587925,35.8337549,M
1891944,4092017903,New Asian Garden,13654 Capital BLVD ,WAKE FOREST,27587,+19195549898,2018-08-14,2167,-78.51867461,36.00548951,M
1891946,4092018649,Morning Rolls,1322 E Millbrook RD ,RALEIGH,27609,nan,2021-06-08,2176,-78.61557526,35.84978294,M
1891947,4092012262,International House Of Pancakes,1450 Us 70 Hwy ,GARNER,27529,+19196612604,1998-06-22,2153,-78.6425865,35.72139768,T
1891949,4092016084,MCDONALDS #18373,415 S MAIN ST ,ROLESVILLE,27571,+19195567686,2012-01-12,2179,-78.46701525,35.91701042,M
1891950,4092018260,Honey Pig,1065 DARRINGTON DR,CARY,27513,+19192340088,2019-12-10,2189,-78.81572724,35.79924907,M
1891951,4092018623,Scratch Kitchen & Taproom Cary,160 E CEDAR ST,CARY,27511,nan,2021-05-13,2191,-78.77892197,35.78797966,M
1891952,4092016306,WINGATE BY WYNDHAM BREAKFAST,1542 MECHANICAL BLVD ,GARNER,27529,+19197797441,2012-11-16,2193,-78.64395289,35.72536501,M
1891955,4092015715,MCDONALD'S #7811,6250 CAPITAL BLVD ,RALEIGH,27616,+19198785907,2010-09-09,2197,-78.58011489,35.87020114,M
1891959,4092017029,LOS TRES MEXICAN RESTAURANT,1301 E WILLIAMS ST ,APEX,27502,+19193676797,2015-09-16,2255,-78.84117412,35.71702832,M
1891962,4092016653,SONIC DRIVE IN #5639,1240  N ARENDELL  AVE ,ZEBULON,27597,+19192693477,2014-03-26,2276,-78.32287365,35.83782305,M
1891963,4092016650,SHEETZ #540,4000 LUFKIN RD ,APEX,27539,+19193033443,2014-03-19,2277,-78.82092868,35.72195088,M
1891964,4092017641,Benny Capitale's,121-110 Fayetteville ST ,RALEIGH,27601,+19192394173,2017-07-06,2270,-78.63907373,35.779276,M
1891965,4092018460,MEZZA LUNA PIZZERIA,1763 W WILLIAMS ST ,APEX,27523,+19193036686,2020-10-12,2279,-78.87770701,35.75964934,M
1891966,4092014532,A Slice of NY Pizza,8301 Brier Creek PKY,RALEIGH,27617,+19194051301,2006-03-22,2280,-78.78334742,35.90685073,M
1891967,4092017041,FIREHOUSE SUBS #1138,4111 ED DR ,RALEIGH,27612,+19197837102,2015-09-22,2297,-78.70458274,35.82558522,M
1891968,4092014769,Umstead Hotel & Spa Food Service,100 Woodland Pond ,CARY,27513,+19194474000,2007-01-12,2296,-78.76554053,35.82938634,M
1891969,4092018503,Pita Bowl,9101 LEESVILLE  RD ,RALEIGH,27613,+19198481211,2020-12-15,2301,-78.72548207,35.8967595,M
1891971,4092016575,BAD DADDY'S BURGER BAR,3300 VILLAGE MARKET PL ,MORRISVILLE,27560,+19192970953,2013-11-22,2307,-78.81800343,35.80772157,M
1891972,4092017482,SAKURA 8,2634 TIMBER DR ,GARNER,27529,+19842335100,2016-11-23,2309,-78.63679241,35.71604965,M
1891973,4092018158,Dunkin Donuts #349131,8401 Capital  BLVD ,RALEIGH,27616,+19195214960,2019-08-27,2312,-78.5598497,35.89383244,M
1891974,4092012307,Starbucks,3101 EDWARDS MILL RD ,RALEIGH,27612-5303,+19197894922,1998-08-07,2318,-78.70695572,35.82544379,M
1891975,4092012990,Great Wok,2823 WENDELL BLVD ,WENDELL,27591-6904,+19193656988,1999-07-29,2323,-78.38037181,35.79568777,M
1891977,4092011937,Roma's Italian,203 N HARRISON AVE ,CARY,27513-4558,+19194681111,1996-10-04,2346,-78.78390114,35.78817167,M
1891978,4092010674,Hardees,8000 FAYETTEVILLE RD ,RALEIGH,27603-5634,+19197729503,1991-04-03,2361,-78.70014716,35.665391,M
1891982,4092012179,Chick-fil-A #00678,2720 TIMBER DR ,GARNER,27529-2591,+19196612448,1998-01-07,2448,-78.63762972,35.71712692,M
1891983,4092012896,CITY CLUB RALEIGH,150 Fayetteville St,RALEIGH,27601,+19198348829,1999-03-04,2463,-78.63970962,35.77872217,M
1891984,4092012901,Links Grille At Lochmere,2511 KILDAIRE FARM RD,CARY,27511-9611,+19198510611,1999-03-29,2464,-78.76802116,35.72297677,M
1891985,4092012113,China Chef,930 US 64 HWY W ,APEX,27523,+19194688982,1997-08-08,2474,-78.82081015,35.74556916,M
1891986,4092012149,New Panda Chinese Restaurant,2660 TIMBER DR ,GARNER,27529-2571,+19196618393,1997-10-27,2489,-78.63679241,35.71604965,M
1891990,4092018026,KEBAB SKEWER,6446 TRYON RD ,CARY,27511,+19193221535,2019-01-15,2518,-78.7615544,35.74559939,M
1891991,4092018046,London Bridge Pub,110 E Hargett ST ,RALEIGH,27601,+19198386633,2019-02-01,2519,-78.63784395,35.77795451,M
1891993,4092012056,Torero's Mexican Restaurant V,1207-C Kildaire Farm Rd ,CARY,27511,+19194688711,1997-06-03,2341,-78.7834338,35.76424145,M
1891994,4092014675,Stromboli's ,3434 Edwards Mill  RD ,RALEIGH,27609,+19197857075,2006-09-01,2531,-78.70345096,35.82690996,M
1891995,4092010189,North Raleigh Courtyard By Marriott,1041 WAKE TOWNE DR ,RALEIGH,27609-7850,+19198213400,1991-04-29,2540,-78.62297533,35.82407619,M
1891996,4092010658,Shortys,212 S White St,WAKE FOREST,27587,+19195568026,1991-04-29,2541,-78.51009842,35.97768423,M
1891999,4092012279,KANKI JAPANESE HOUSE OF STEAKS AND SUSHI,4325 Glenwood Ave ,RALEIGH,27612,+19197829708,1998-07-30,2557,-78.68184484,35.84183815,T
1892000,4092015103,Hyatt Place Cafe,200 Airgate DR ,MORRISVILLE,27560,+19194052400,2008-03-28,2577,-78.81447305,35.8645474,M
1892003,4092017947,Wilson's Eatery,1053-C E Whitaker Mill RD ,RALEIGH,27604,+19199775442,2018-09-27,2521,-78.62113053,35.80730491,M
1892004,4092012231,Knights Play Golf Center,2512 Ten Ten Rd,APEX,27502,+19193033747,1998-04-27,2590,-78.81416503,35.71128448,M
1892006,4092012890,High Park Bar and Grill,625 E WHITAKER MILL RD,RALEIGH,27608-2635,+19198334527,1999-03-17,2599,-78.63053647,35.8074913,M
1892008,4092011206,Education Bldg. Snack Bar,301 N Wilmington St,RALEIGH,27601-1058,+19197333329,1993-01-20,2612,-78.63881833,35.78561791,M
1892010,4092015966,Jin Jin China,421 Chapanoke Road,RALEIGH,27603,+19197728868,2011-05-27,2619,-78.65333581,35.73464573,M
1892013,4092012298,Harvest Grille and Bistro (at Double Tree),1707 HILLSBOROUGH ST ,RALEIGH,27605-1640,+19198280811,1998-09-01,2650,-78.66021535,35.78427226,M
1892014,4092016509,TACO BELL #29283,1108 MORRISVILLE CARPENTER RD ,MORRISVILLE,27560,+19193770226,2013-09-17,2626,0.0,0.0,U
1892015,4092018293,Meeples Brew,9545 CHAPEL HILL RD,MORRISVILLE,27560,+19193781847,2020-01-06,2671,-78.81120699,35.8045716,M
1892016,4092014947,Hardee's #1207,5639 Hillsborough ST ,RALEIGH,27606,+19198590607,2007-09-11,2676,-78.72266449,35.785856,M
1892019,4092017062,A Slice of NY Pizza,2316-102 HILLSBOROUGH ST ,RALEIGH,27607,+19198380011,2015-10-20,2683,-78.66687803,35.78749678,M
1892020,4092017792,Moe's Southwest Grill,9660 Falls of Neuse RD ,RALEIGH,27615,+19196506643,2018-02-19,2711,-78.60015155,35.90522894,M
1892021,4092018417,First Watch,304 GRAND HILL PL,HOLLY SPRINGS,27540-4490,nan,2020-08-12,2718,-78.8436742,35.66711942,M
1892022,4092011568,Boston Market,1397 KILDAIRE FARM RD ,CARY,27511-5525,+19193193818,1994-10-06,2726,-78.78269904,35.75842047,M
1892023,4092012954,Vic's Italian Cafe,331 BLAKE ST ,RALEIGH,27601-1801,+19198297090,1999-06-30,2740,-78.63563104,35.77592649,M
1892025,4092016808,HARRIS TEETER #257 STARBUCKS,2080 KILDAIRE FARM ROAD,CARY,27518,+19192339483,2014-11-10,2761,-78.78068669,35.73567522,M
1892027,4092011976,Char-grill,9601 Strickland Rd,RALEIGH,27615,+19198458994,1996-12-06,2788,-78.65583057,35.90114711,M
1892028,4092017663,CHIOS ROTISSERIE,2656 TIMBER DR ,GARNER,27529,+19197731016,2017-08-07,2803,-78.63679241,35.71604965,M
1892029,4092017659,SANDELLA'S,15 E PEACE ST ,RALEIGH,27604,+13366138276,2017-08-17,2804,-78.63745249,35.78928549,M
1892030,4092016624,WAFFLE HOUSE #2051,2237 AVENT FERRY RD ,RALEIGH,27607,+19198564789,2014-02-20,2805,-78.67605091,35.77835817,M
1892031,4092015712,SAN JOSE MEXICAN RESTAURANT,877 E GANNON AVE ,ZEBULON,27616,+19192693399,2010-09-15,2806,-78.29418521,35.83015828,M
1892033,4092017489,J. ALEXANDER'S,4600 CRABTREE VALLEY AVE ,RALEIGH,27612,+19842004493,2016-12-07,2813,-78.68450309,35.84046562,M
1892034,4092016266,SKYE TOWER,320 HILLSBOROUGH ST ,RALEIGH,27603,+19198320501,2012-09-28,2818,-78.64408007,35.78100117,M
1892036,4092016964,SUBWAY #42484,3429 N MAIN ST ,FUQUAY-VARINA,27526,+19197620521,2015-06-18,2830,-78.7258865,35.62516136,M
1892038,4092018075,Amalia's Authentic Italian Restaurant,1248 S Main ST ,WAKE FOREST,27587,+19842370002,2019-03-20,2844,-78.51860143,35.9622155,M
