OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1928034,4092016367,AGAVE MEXICAN BAR & GRILL,18 W THIRD ST ,WENDELL,27591,+19193650069,2013-01-30,20740,-78.37068542,35.78151266,M
1928035,4092016502,El Cuscatleco Restaurant,1383 SE MAYNARD RD ,CARY,27511,+19196502706,2013-09-04,20741,-78.76443251,35.78847694,M
1928036,4092015086,BRUEGGERS BAGELS #192,9704 STRICKLAND RD ,RALEIGH,27615,+19198460183,2008-03-20,20747,-78.65729539,35.90232333,M
1928037,4092018590,Wendy's,7200 Six Forks RD ,RALEIGH,27615,+19196768933,2021-03-24,20750,-78.64500114,35.87800592,M
1928039,4092018615,Torchy's Tacos #91,1110 Mercantile DR ,RALEIGH,27609,+19194391177,2021-04-23,20754,-78.62082753,35.82131925,M
1928040,4092014886,Chili's #1393,11380 Capital  BLVD ,WAKE FOREST,27587,+19195540488,2007-06-12,20758,-78.53983156,35.95485838,M
1928041,4092017512,JOY LUCK CLUB OF GRAND ASIA MARKET,1253 BUCK JONES RD ,RALEIGH,27606,+19194682988,2017-02-22,20767,-78.74067496,35.76583498,M
1928043,4092018663,Burger King #6563,12301 Capital  BLVD ,WAKE FOREST ,27587,+19195563585,2021-06-28,20778,-78.5394356,35.98203922,M
1928044,4092012057,Waraji Japanese Restaurant,5910 DURALEIGH RD ,RALEIGH,27612-2580,+19197831883,1997-06-09,20788,-78.7119967,35.8587201,M
1928045,4092011948,Starbucks Coffee # 8217,6282 GLENWOOD AVE ,RALEIGH,27612-2651,+19197850111,1996-10-18,20806,-78.70313649,35.85876954,M
1928046,4092018715,Foundation Senior Living Food Service,1437 Aversboro RD ,GARNER,27529,+19196242564,2021-09-13,20810,-78.61572011,35.69056999,M
1928048,4092012930,PTA Of Wake Forest,12277 CAPITAL BLVD ,WAKE FOREST,27587-6200,+19195541400,1999-05-17,20836,-78.54097555,35.98087356,M
1928049,4092010688,State Hwy Buidling Lunchenette,1 S Wilmington ST ,RALEIGH,27601,+19197337280,1991-04-03,20867,-78.63730894,35.77991625,M
1928050,4092012312,Taco Bell,1205 LAURA VILLAGE RD ,APEX,27523-7140,+19193636694,1998-10-06,20860,-78.83579203,35.74888522,M
1928052,4092017669,FIRST CHINA RESTAURANT,6452 TRYON  RD ,CARY,27518,+19198525857,2017-08-25,20877,-78.7615544,35.74559939,M
1928053,4092011061,Chick-fil-A,1815 WALNUT ST ,CARY,27511-9201,+19192331691,1992-03-24,20936,-78.74236633,35.76001857,M
1928054,4092017855,HWY 55 OF APEX,802 PERRY RD ,APEX,27502,+19193033533,2018-06-05,20945,-78.84460695,35.7208474,M
1928055,4092018260,Honey Pig,1065 DARRINGTON DR,CARY,27513,+19192340088,2019-12-10,20953,-78.81572724,35.79924907,M
1928056,4092018623,Scratch Kitchen & Taproom Cary,160 E CEDAR ST,CARY,27511,nan,2021-05-13,20955,-78.77892197,35.78797966,M
1928057,4092016306,WINGATE BY WYNDHAM BREAKFAST,1542 MECHANICAL BLVD ,GARNER,27529,+19197797441,2012-11-16,20957,-78.64395289,35.72536501,M
1928060,4092011192,Subway #12044,235 TIMBER DR,GARNER,27529-4870,+19197796820,1992-12-01,20969,-78.60613102,35.68500723,M
1928061,4092011321,AMF South Hills Snack Bar,301 NOTTINGHAM DR,CARY,27511-4947,+19194672411,1993-07-30,20972,-78.74288458,35.76720276,M
1928062,4092011708,Korner Pocket,8508 CAPITAL BLVD,RALEIGH,27616-3150,+19198769879,1995-07-14,20992,-78.55805315,35.89527884,M
1928063,4092016650,SHEETZ #540,4000 LUFKIN RD ,APEX,27539,+19193033443,2014-03-19,21009,-78.82092868,35.72195088,M
1928064,4092018460,MEZZA LUNA PIZZERIA,1763 W WILLIAMS ST ,APEX,27523,+19193036686,2020-10-12,21011,-78.87770701,35.75964934,M
1928065,4092014532,A Slice of NY Pizza,8301 Brier Creek PKY,RALEIGH,27617,+19194051301,2006-03-22,21012,-78.78334742,35.90685073,M
1928069,4092016439,RANDY'S PIZZA,2458 WYCLIFF RD ,RALEIGH,27607,+19193225990,2013-05-31,21054,-78.692995,35.81676997,M
1928071,4092015103,Hyatt Place Cafe,200 Airgate DR ,MORRISVILLE,27560,+19194052400,2008-03-28,21070,-78.81447305,35.8645474,M
1928073,4092017792,Moe's Southwest Grill,9660 Falls of Neuse RD ,RALEIGH,27615,+19196506643,2018-02-19,21078,-78.60015155,35.90522894,M
1928074,4092018417,First Watch,304 GRAND HILL PL,HOLLY SPRINGS,27540-4490,nan,2020-08-12,21085,-78.8436742,35.66711942,M
1928075,4092017663,CHIOS ROTISSERIE,2656 TIMBER DR ,GARNER,27529,+19197731016,2017-08-07,21086,-78.63679241,35.71604965,M
1928076,4092017659,SANDELLA'S,15 E PEACE ST ,RALEIGH,27604,+13366138276,2017-08-17,21087,-78.63745249,35.78928549,M
1928077,4092016624,WAFFLE HOUSE #2051,2237 AVENT FERRY RD ,RALEIGH,27607,+19198564789,2014-02-20,21088,-78.67605091,35.77835817,M
1928078,4092015712,SAN JOSE MEXICAN RESTAURANT,877 E GANNON AVE ,ZEBULON,27616,+19192693399,2010-09-15,21089,-78.29418521,35.83015828,M
1928080,4092014553,KFC/Taco Bell #J120104,1011 N Harrison AVE,CARY,27513,+19194676318,2006-04-21,21110,-78.78357999,35.80351274,M
1928083,4092016475,SONIC #5864,109 JONES FRANKLIN RD ,RALEIGH,27606,+19198544602,2013-09-09,21143,-78.72125905,35.78415702,M
1928084,4092016685,DIM SUM HOUSE,100 JERUSALEM DR ,MORRISVILLE,27560,+19193803087,2014-05-19,21146,-78.82707041,35.85102001,M
1928086,4092015521,NOODLES & COMPANY,200 CROSSROADS  BLVD ,CARY,27518,+19198515080,2009-11-02,21156,-78.74109738,35.76025037,M
1928087,4092018489,Carolina Crispy Fry,1209 Farmers Market DR ,RALEIGH,27603,+13144581068,2020-12-11,21158,-78.6633093,35.76445694,M
1928091,4092016059,PORT CITY JAVA PARK SHOPS,101 CURRENT DR ,RALEIGH,27695,+19195150238,2011-12-08,21172,-78.67872874,35.78448278,M
1928092,4092014098,Assagios Pizzeria Ristorante,7417 SUNSET LAKE RD ,FUQUAY VARINA,27526,+19195579505,2004-07-19,21176,-78.77604319,35.59548799,M
1928093,4092012007,Bee Hive Cafe,3800 HILLSBOROUGH ST ,RALEIGH,27607-5237,+19198298328,1997-01-31,21187,-78.68916347,35.79996371,M
1928094,4092012067,Kabuki Japanese Steak House,220 Nottingham Dr,CARY,27511,+19193808081,1997-06-26,21190,-78.74294825,35.7683548,M
1928097,4092013208,Starbucks Coffee #08373,609 Peace St ,RALEIGH,27605,+19197549007,2000-09-26,21202,-78.64804835,35.78857146,M
1928098,4092017228,Bogey's Bistro,2300 OLD MILBURNIE RD ,RALEIGH,27604-9778,+19194280938,2016-05-25,21210,-78.51131358,35.81858285,M
1928101,4092015421,QUALITY INN FOOD SERVICE,511 N JUDD PKY NE ,FUQUAY VARINA,27526,+19195572009,2009-06-16,21215,-78.78040573,35.59061253,M
1928103,4092016506,SONIC DRIVE IN #5735,304 S Main ST ,ROLESVILLE,27571,+19195625540,2013-09-11,21230,-78.46378987,35.9198667,M
1928104,4092013465,No Fo At The Pig,2014 FAIRVIEW RD ,RALEIGH,27608-2316,+19198211240,2001-12-11,21241,-78.64689531,35.80508846,M
1928105,4092012212,Starbucks #8270,7498 CREEDMOOR RD ,RALEIGH,27613-1664,+19198460633,1998-03-25,21250,-78.67820041,35.88787167,M
1928108,4092012900,Los Tres Vaqueros,7909-109 FALLS OF NEUSE RD ,RALEIGH,27615-3348,+19198466666,1999-03-26,21271,-78.62697433,35.89197359,M
1928109,4092016293,Quality Inn #NC436 Breakfast Bar,2539 S SAUNDERS ST ,RALEIGH,27603,+19198630091,2012-10-26,21296,-78.64828387,35.74994855,M
1928110,4092013597,Tookie's,8105 FALLS OF NEUSE RD,RALEIGH,27615-3412,+19198466383,2002-06-25,21303,-78.62373327,35.89435893,M
1928111,4092013600,Neomonde Bakery & Deli,10235 CHAPEL HILL RD,MORRISVILLE,27560-6610,+19194668100,2002-06-13,21304,-78.82788003,35.83012574,M
1928112,4092013615,State Farmers Market Restaurant,1240 Farmers Market Dr ,RALEIGH,27603,+19197551550,2002-07-09,21306,-78.6633093,35.76445694,M
1928114,4092016961,TOWNPLACE SUITES CARY/WESTON PKWY.,120 SAGE COMMONS WAY ,CARY,27513,+19196780005,2015-06-24,21309,-78.80567494,35.82777675,M
1928115,4092018598,Cattails,1501 NC Hwy 39 ,Zebulon,27597,+19192692287,2021-03-30,21311,-78.26879316,35.81734961,M
1928116,4092016969,JOYCE AND FAMILY RESTAURANT,129 N MAIN ST ,FUQUAY VARINA,27526,+19195671717,2015-07-07,21316,-78.80056831,35.58594643,M
1928117,4092016329,Best Western Plus Breakfast,6209 GLENWOOD AVE ,RALEIGH,27612,+19197821112,2013-01-20,21317,-78.70428576,35.85617198,M
1928119,4092017760,Triangle Chicken House,9825-F CHAPEL HILL RD ,MORRISVILLE,27560,+19193771903,2017-12-28,21313,-78.81682593,35.81118245,M
1928120,4092011988,Brigs At The Crossing Restaurant,1225 NW MAYNARD RD ,CARY,27513-8720,+19194819300,1996-12-31,21343,-78.81241463,35.78438636,M
1928121,4092010073,Bojangles #12,3808 Western BLVD ,RALEIGH,27606,+19196648613,1991-03-18,21344,-78.68874189,35.78520361,M
1928122,4092010262,First Baptist Church,99 N SALISBURY ST ,RALEIGH,27603-1737,+19199615953,1991-04-25,21365,-78.6407387,35.7809656,M
1928123,4092015124,"Ruckus Pizza, Pasta & Spirits",8111-208 Tryon Woods  DR ,CARY,27518,+19198513999,2008-05-02,21320,-78.74266974,35.7468093,M
1928124,4092010065,Biscuitville,2426 Wake Forest Rd,RALEIGH,27608-1710,+19198212060,1991-04-29,21366,-78.62569015,35.81542604,M
1928126,4092018515,Wing Stop #1863,3209 AVENT FERRY RD,RALEIGH,27606,+19199774010,2020-12-21,21374,-78.69521757,35.76771232,M
1928127,4092017017,PANDA GARDEN,1440-103 BROGDEN WOODS DR ,WAKE FOREST,28587,+19198485883,2015-09-04,21375,-78.69439726,35.98988119,M
1928128,4092017016,KRAFTY'S BURGERS & BREWS,1177 TIMBER DR E ,GARNER,27529,+19193298000,2015-09-03,21376,-78.57544772,35.68894454,M
1928129,4092013748,Cafe 3000 At Wake Med,3000 New Bern Ave,RALEIGH,27610,+19193508047,2002-12-21,21381,-78.58796297,35.78391423,M
1928130,4092010069,Bojangles # 2,4405 FALLS OF NEUSE RD ,RALEIGH,27609-6201,+19198767363,1991-05-02,21393,-78.61244468,35.84129134,M
1928131,4092010204,Dallas Fried Chicken,1101 E WILLIAMS ST ,APEX,27502-2162,+19193620051,1991-05-03,21395,-78.8432412,35.72049646,M
1928132,4092010495,Milton's Pizza House,8853 SIX FORKS RD ,RALEIGH,27615-2970,+19198470604,1991-05-09,21405,-78.65461142,35.89932701,M
1928134,4092011235,Olive Garden,4805 Capital Blvd,RALEIGH,27616-4483,+19199548557,1993-03-09,21430,-78.58156068,35.85089434,M
1928135,4092018199,Fairfield Inn & Suites by Marriott Foodservice,12051 RETAIL DR,WAKE FOREST,27587,+19194357056,2019-10-14,21440,-78.54414942,35.97661643,M
1928136,4092017887,Anise Pho,222-113 GLENWOOD AVE ,RALEIGH,27603,+19196330094,2018-07-25,21454,-78.64733509,35.78392897,M
1928137,4092011465,Burger King #223,349 TRYON RD ,RALEIGH,27603-3529,+19197725255,1994-03-22,21468,-78.65042032,35.73082159,M
1928138,4092011875,Goodberry's,9700 STRICKLAND RD,RALEIGH,27615-1939,+19196768580,1996-05-17,21493,-78.65695874,35.90221401,M
1928139,4092013020,La Farm Bakery,4248 NW CARY PKY ,CARY,27513-8478,+19196570657,1999-10-13,21515,-78.82751464,35.79057556,M
1928140,4092013236,Reale,2805 Highwoods Blv ,RALEIGH,27604-1002,+19198723500,2000-11-27,21516,-78.60147759,35.81782808,M
1928141,4092013082,1853 Grille,1025 BLUE RIDGE RD ,RALEIGH,27607-3902,+19195242401,1999-11-01,21523,-78.71510697,35.79630808,M
1928143,4092017811,Starbucks Target #1794,8651 Brier Creek PKY ,RALEIGH,27617,+19197650005,2018-03-19,21538,-78.78588758,35.90295188,M
1928144,4092017067,IHOP #2130,7304 GB ALFORD HWY ,HOLLY SPRINGS,27540,+19195528570,2015-10-30,21540,-78.83001059,35.6348554,M
1928145,4092013873,Bella Italia Ristorante,10630 Durant Rd ,RALEIGH,27614,+19196760076,2003-08-06,21560,-78.59244794,35.90621752,M
1928147,4092013932,Carolina Ale House,4512 Falls Of Neuse Rd ,RALEIGH,27609,+19194310001,2003-11-05,21565,-78.61261944,35.84319265,M
1928148,4092014002,OUTBACK STEAKHOUSE #3467,845 US 70 HWY W ,GARNER,27529,+19193299211,2004-03-04,21571,-78.62906799,35.71289184,M
1928152,4092014119,HONG KONG CHINESE KITCHEN,5563 WESTERN  BLVD ,RALEIGH,27606,+19198511505,2004-08-26,21588,-78.72051017,35.78412594,M
1928154,4092014180,Rey's,1130 Buck Jones RD ,RALEIGH,27606,+19193800122,2004-10-27,21594,-78.74145406,35.76819698,M
1928155,4092014279,McLean's Ole Time Cafe,418 W Gannon AVE ,ZEBULON,27597,+19192690125,2005-03-21,21634,-78.32326241,35.82235183,M
1928156,4092013163,Divots Grill,180 JAKE MAY DR,WENDELL,27591-9589,+19193657337,2000-06-09,21647,-78.38670686,35.77109334,M
1928160,4092016687,PLAZA DEL MARIACHI,411 W Gannon AVE ,ZEBULON,27597,+19192694464,2014-04-30,21653,-78.32295686,35.82026636,M
1928161,4092017728,Whole Foods Market #10611 Specialty,5055 Arco ST ,CARY,27519,+19842280300,2017-11-03,21658,-78.88191924,35.83347908,M
1928162,4092018684,Paragon Theaters,1140 Parkside Main ST ,CARY,27519,+19192345200,2021-07-28,21659,-78.88929435,35.84836238,M
1928163,4092018518,Brooklyn Original Slices,4005 WAKE FOREST RD ,RALEIGH,27609-6842,+19197902444,2021-01-20,21666,-78.61511172,35.8362139,M
1928164,4092016433,Sticky Rice,927 DURHAM RD ,WAKE FOREST,27587,+19195548189,2013-05-30,21667,-78.54094643,35.97615047,M
1928167,4092013346,BROOKDALE OF NORTH RALEIGH FOOD SERVICE,1200 Carlos Dr ,RALEIGH,27609,+19193342222,2001-07-05,21684,-78.61847832,35.86397289,M
1928168,4092013354,Abbotswood Assisted Living Dining Services,7900 CREEDMOOR RD,RALEIGH,27613-4382,+19198473202,2001-07-06,21686,-78.67950967,35.89545367,M
1928169,4092012063,Whole Foods Market Cafe,3540 WADE AVE ,RALEIGH,27607-4048,+19198285805,1997-06-19,21704,-78.68558086,35.80212022,M
1928171,4092013943,St. Raphael Hall Foodservice,5801 Falls Of Neuse Rd ,RALEIGH,27609,+19198655705,2003-12-01,21753,-78.61925176,35.85949781,M
1928172,4092014085,HOOTERS,1001 CLAREN CIR ,MORRISVILLE,27560,+19194692900,2004-07-13,21767,-78.82295551,35.85640624,M
1928174,4092014123,New Wangs Kitchen,712 Laura Duncan RD ,APEX,27502,+19193638030,2004-08-27,21773,-78.84201223,35.73509961,M
1928175,4092014176,Los Cuates Mexican Restaurant,4524 Old Wake Forest RD ,RALEIGH,27609,+19198726012,2004-11-12,21776,-78.6099575,35.84195384,M
1928176,4092014182,NY Pizza,634 Holly Spring RD,HOLLY SPRINGS,27540,+19195670505,2004-11-05,21777,-78.82480349,35.65381034,M
1928177,4092016338,HAMPTON INN & SUITES CRABTREE RALEIGH KITCHEN,3920 ARROW DR ,RALEIGH,27612,+19198817080,2013-01-04,21781,-78.67285035,35.83620436,M
1928178,4092016339,CHANELLO'S PIZZA OF GARNER,3608 BENSON RD ,GARNER,27529,+19197711000,2013-01-07,21782,-78.61153932,35.63067345,M
1928179,4092011193,El Rodeo Restaurant,2404 Wake Forest Rd,RALEIGH,27608-1710,+19198331460,1992-12-10,21825,-78.6259391,35.81378428,M
1928181,4092013959,Milton's Pizza & Pasta,14520 New Falls of Neuse RD ,RALEIGH,27614,+19195709099,2003-12-23,21834,-78.54213039,35.94426307,M
1928182,4092018306,MC Restaurant,324 S ACADEMY ST ,CARY,27511,+19193023690,2020-01-27,21847,-78.78164208,35.78328321,M
1928183,4092018187,Zaxby's,1021 N Harrison AVE ,RALEIGH,27513,+19194812070,2019-09-26,21849,-78.78302072,35.8036362,M
1928187,4092015619,RAINBOW KING,12520 CAPITAL BLVD ,WAKE FOREST,27587,+19195548888,2010-04-26,21878,-78.53270438,35.98593613,M
1928188,4092014361,Circle K #6329,2400 Spring Forest Rd,RALEIGH,27609,+19198750618,2005-08-04,21880,-78.60021918,35.86067748,M
1928191,4092017023,MI RANCHO MEXICAN RESTAURANT,2549 S SAUNDERS ST ,RALEIGH,27603,+19198360807,2015-09-16,21893,-78.64827659,35.74907859,M
1928192,4092017995,APPLEBEE'S GRILL & BAR,7831 TARGET CIR ,RALEIGH,27614,+19198722401,2018-12-13,21902,-78.57080589,35.8669538,M
1928193,4092016240,SUBWAY #52435,1310 FIFTH  AVE ,GARNER,27529,+19197739033,2012-08-20,21903,-78.6218586,35.70948463,M
1928195,4092015993,ANGIE'S RESTAURANT,1340 W GARNER RD ,GARNER,27529,+19196616707,2011-09-09,21927,-78.62350502,35.71734578,M
1928196,4092018635,Mezeh Grill #29  Twin Lakes,1125 HATCHES POND LN,CARY,27519,+19193420517,2021-06-01,21935,-78.84968108,35.82663773,M
1928198,4092015705,JERSEY MIKES ,14460 NEW FALLS OF NEUSE RD ,RALEIGH,27614-8227,+19194880262,2010-08-31,21956,-78.54362008,35.94386602,M
1928199,4092017941,MCDONALDS #11523,1805 N HARRISON AVE ,CARY,27513-3902,+19196771424,2018-09-28,21960,-78.76916111,35.82979304,M
1928200,4092017448,Daily Taco,10970-122 CHAPEL HILL RD ,MORRISVILLE,27560,+19198648775,2016-10-03,21976,-78.84266149,35.85660411,M
1928201,4092016492,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD ,CARY,27513-8720,+19193801323,2013-09-06,21980,-78.81241463,35.78438636,M
1928202,4092016774,BENELUX COFFEE,402-118 OBERLIN ROAD,RALEIGH,27605,+19199008294,2014-10-02,21986,-78.6629145,35.78942926,M
1928203,4092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,CARY,27519,+19192341387,2017-04-20,21997,-78.85752223,35.82041548,M
1928205,4092016217,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,RALEIGH,27615,+19196766614,2012-07-02,22009,-78.60015155,35.90522894,M
1928206,4092017700,Fairfield Inn &  Suites Kitchen,6408 Capital BLVD ,RALEIGH,27616,+19198781120,2017-10-19,22014,-78.57841709,35.87180791,M
1928208,4092010674,Hardees,8000 FAYETTEVILLE RD ,RALEIGH,27603-5634,+19197729503,1991-04-03,22022,-78.70014716,35.665391,M
1928210,4092016416,JASMIN MEDITERRANEAN BISTRO,424 E SIX FORKS RD ,RALEIGH,27609,+19197433336,2013-04-25,22028,-78.62602299,35.82001805,M
1928211,4092016417,SUBWAY #57757,2020 HILLSBOROUGH ST ,RALEIGH,27607,+19193222015,2013-05-30,22029,-78.66276676,35.78662932,M
1928213,4092018474,Seoul Garden,815 W CHATHAM ST ,CARY,27511,+19192346002,2020-11-02,22056,-78.79538567,35.78006758,M
1928214,4092016343,PLAZA CAFE,411 FAYETTEVILLE ST ,RALEIGH,27601,+19197588759,2013-07-25,22058,-78.63883977,35.77508557,M
1928215,4092016381,POPEYES #11378,1701 PINEWINDS DR ,RALEIGH,27603,+19193290069,2013-03-04,22062,-78.65506548,35.7164361,M
1928216,4092010189,North Raleigh Courtyard By Marriott,1041 WAKE TOWNE DR ,RALEIGH,27609-7850,+19198213400,1991-04-29,22069,-78.62297533,35.82407619,M
1928217,4092018164,DUNKIN' #347369,8710-100 GLENWOOD AVE ,RALEIGH,27617,+19197840050,2019-08-28,22061,-78.74503936,35.88736454,M
1928218,4092010658,Shortys,212 S White St,WAKE FOREST,27587,+19195568026,1991-04-29,22070,-78.51009842,35.97768423,M
1928220,4092018484,Sinbad's Pizza & Seafood,3110  New Bern AVE ,RALEIGH,27610,+19192316456,2020-11-16,22081,-78.58674652,35.78850913,M
1928221,4092018487,Refuel #121 Wendell,2301  Wendell Falls PKY ,WENDELL,27591,+19193658470,2020-11-17,22082,-78.43703685,35.78041556,M
1928222,4092017453,CRAWFORD AND SON,618 N PERSON ST ,RALEIGH,27604,+19193074647,2016-11-01,22086,-78.6340625,35.78882326,M
1928223,4092018361,Alpaca Peruvian Charcoal Chicken,57 Cabela DR ,GARNER,27529,+19199177600,2020-04-30,22119,-78.58553086,35.69877212,M
1928224,4092015074,Pho2 Far East,4011-133 Capital  BLVD ,RALEIGH,27604,+19198768621,2008-02-22,22083,-78.58250245,35.8353751,M
1928225,4092016073,The Garden Grille & Bar (at Hilton Garden Inn),131 COLUMBUS AVE ,CARY,27518,+19193770440,2011-12-21,22128,-78.73638591,35.7564409,M
1928226,4092018220,Casa Cubana,10901 Forest Pines DR ,RALEIGH,27614,+19194358556,2019-11-06,22131,-78.54524907,35.9442777,M
1928227,4092016143,SHEETZ #480,600 CORPORATE CENTER DR ,RALEIGH,27607,+19198599577,2012-03-27,22133,-78.73922282,35.78976616,M
1928229,4092016145,BUFFALO WILD WINGS #357,1300 VILLAGE MARKET PL ,MORRISVILLE,27560,+19194697872,2012-03-28,22134,-78.81477704,35.80605417,M
1928230,4092017657,ZAXBY'S #66201,1341 N MAIN ST ,FUQUAY VARINA,27526,+19195523981,2017-08-07,22137,-78.77669551,35.59243122,M
1928231,4092017513,NICE BOWLS ASIAN CUISINE,4224 NW CARY PKY ,CARY,27513,+19193772307,2017-02-09,22143,-78.82751464,35.79057556,M
1928235,4092017197,EL TACO MARKET,3800 NEW BERN  AVE ,RALEIGH,27610,+19192500412,2016-04-12,22165,-78.57600249,35.79743532,M
1928236,4092018309,Panera Bread #9206 at Wake Med,3000 NEW BERN AVE,RALEIGH,27610,+19842478902,2020-01-27,22171,-78.58796297,35.78391423,M
1928237,4092018153,Union Special,2409 CRABTREE BLVD,RALEIGH,27604,+19842003094,2019-08-23,22172,-78.61383129,35.80541069,M
1928239,4092014817,Kiko Japan Express,1018-C Shoppes At Midway DR ,KNIGHTDALE,27545,+19192173918,2007-02-20,22175,-78.50497023,35.79806831,M
1928240,4092010922,Seaboard Cafe,707A Seamart Dr ,RALEIGH,27604,+19198217553,1991-10-23,22185,-78.64073719,35.78943057,M
1928242,4092018679,Potbelly Sandwich Shop,1108 PARKSIDE MAIN ST,CARY,27519,nan,2021-07-13,22217,-78.88929435,35.84836238,M
1928246,4092018525,Sonesta ES Suites Raleigh Durham Airport Foodservice,2020 HOSPITALITY CT ,MORRISVILLE,27560-9128,+19194678689,2021-02-05,22263,-78.8154906,35.85787743,M
1928247,4092017576,MCDONALDS #1044,703 W PEACE ST ,RALEIGH,27605,+19198339875,2017-04-21,22269,-78.64914898,35.78827691,M
1928248,4092015496,PARK BAR & GRILL (DoubleTree By Hilton),500 CAITBOO AVE ,CARY,27518,+19199008840,2009-10-26,22270,-78.73611855,35.75670744,T
