"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"128FB42F-BD6D-1793-69A08B8D4A165612","NEW GRAND ASIA","7371 SIX FORKS  RD ","RALEIGH","NC","27615","","","111111111111111"
"12903B17-7644-F0F5-407914433970878E","Chick-fil-A #1963","8661 Six Forks RD ","RALEIGH","NC","27615","","","19198486715"
"12910F57-A907-9A8A-80BADC0952CDF83E","Zaxby's Restaurant","4150 FAYETTEVILLE RD","RALEIGH","NC","27603-3606","","","19196617772"
"1291B65A-F78D-1574-DD8E1227B665051A","ATLAS CUISINE.","914 KILDAIRE FARM  RD ","CARY","NC","27511-3923","","","19193083306"
"1291FBA8-1805-186E-937613F25B65F04B","THE CORNER TAVERN &amp; GRILL","1301 NW MAYNARD  RD ","CARY","NC","27513","","","19194600088"
"12942085-5056-A20B-FAC88A7CCB887A1C","DOS TAQUITOS","6101 GLENWOOD AVE ","RALEIGH","NC","27612","","","19197873373"
"12A7AE02-5056-A20B-FACA72873B490B29","CHICK-FIL-A #03376","3770 LAKE BOONE TRL ","RALEIGH","NC","27607","","","19194202471"
"12ACA07B-D946-A155-296C46706D556878","HIGHCRAFT BEER MARKET","2716 NC 55 HWY ","CARY","NC","27519","","","19192676593"
"12C14274-1670-122A-ED39C62237E611D7","Good Taste Chinese Restaurant","532 W Gannon AVE ","ZEBULON","NC","27597","","","19194041218"
"12C959E9-5056-A20B-FA24A04FB308FEA0","FOOD LION #2196 DELI","3609 DAVIS DR ","MORRISVILLE","NC","27560","","","19194694195"
"12DAC2A0-BB25-CD7B-E93CD3E7AACF865E","Five Guys Burgers &amp; Fries #NC0144","712 SE Maynard RD ","CARY","NC","27511","","","19194677577"
"12ECC03D-5056-A20B-FA17359351256942","DON JULIO MEXICAN RESTAURANT","12516-104 CAPITAL BLVD ","WAKE FOREST","NC","27587","","","19842351537"
"12ED9BCB-D5EB-12F0-E885EF981BC94C01","Randy's Pizza","4129 Davis DR ","MORRISVILLE","NC","27560","","","19194683737"
"12EE94A7-6D9C-A367-8A5E958D9DA61E5C","TAIPEI AUTHENTIC CHINESE CUISINE","121 E CHATHAM ST ","CARY","NC","27511","","","19193885885"
"12F1400E-9F85-E811-FE4BF2142DB73174","Kome Asian Cuisine","4551-130 New Bern AVE ","RALEIGH","NC","27610","","","19192126666"
"12F1FA01-1465-87E8-1C2216229E77FD7E","WAFFLE HOUSE #725","2624 WESTINGHOUSE BLVD ","RALEIGH","NC","27604-2471","","","19198335954"
"130627C8-98E5-6336-EEE66A3339962132","SHANGHAI EXPRESS","2502 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19197549797"
"13092C0D-1041-1333-F4A614B161E3451A","SUBWAY #3726","12233 CAPITAL BLVD ","WAKE FOREST","NC","27587-6200","","","19195568622"
"131239D2-5056-A20B-FA4BCE6F9D7A1C31","FAINTING GOAT BREWING COMPANY","330 S MAIN ST ","FUQUAY-VARINA","NC","27526","","","19193467915"
"13160","Pure Gold Club Drink Stand","301 N HARRISON AVE","CARY","NC","27513-4557","","","111111111111111"
"131DCD95-D982-714E-9BB092822FC23677","BODY OF CHRIST CHURCH DREAM CENTER","5616 FOX RD ","RALEIGH","NC","27616","","","19188721931"
"1321AB74-CDE1-10B5-32C2F55CED375B39","Falls Tap Room","5009 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","111111111111111"
"132C81F7-5056-A20B-FA4B44D5AD91B3E0","JERSEY MIKE'S #349","3201-139 EDWARDS MILL RD ","RALEIGH","NC","27612","","","19842025627"
"132F3B95-CD64-E049-186B124737A6CB4B","Pei Wei Asian Diner #0116","1107 -101 Walnut ST","CARY","NC","27511","","","19193370050"
"133A8A6C-1657-ECA0-18E0DBA732B14C1E","Hardee's #1206","5601 Creedmoor RD ","RALEIGH","NC","27612","","","19197814332"
"1342994F-F0D9-139D-9056963F20F4E175","Hardee's #1189","100 Vandora Springs RD ","GARNER","NC","27529","","","19197727209"
"13447CB9-173A-16EC-D4AA19A5846F4252","BROOKLYN BOYS PIZZERIA","1260 NW Maynard RD ","CARY","NC","27513","","","19193193232"
"1344DC55-CF8A-11E1-BBB3CD48D7E7DB5B","Mura At North Hills","4121 Main At North Hills ST ","RALEIGH","NC","27609","","","19197817887"
"13455ACE-5056-A20B-FA4810913766BCE8","NOODLES &amp; COMPANY #866","1055 BEAVER CREEK COMMONS DR ","APEX","NC","27502","","","19193629153"
"1351D77D-1355-BFB3-400E6556F53D09DB","CHINA UNO","308  VILLAGE WALK  DR ","HOLLY SPRINGS","NC","27540","","","19195579888"
"13541","Oliver Twist Tapas Lounge","8111-137 Creedmoor RD ","RALEIGH","NC","27613","","","111111111111111"
"1355603A-14FD-8BF8-913CA2C79A0B279A","Arby's","2104 S Main ST ","WAKE FOREST","NC","27587","","","19195566724"
"13588","LAS FINCAS","903 N SMITHFIELD RD ","KNIGHTDALE","NC","27545","","","111111111111111"
"13634463-5056-A20B-FA3153397BCF0080","CHILI'S GRILL &amp; BAR #1566","111 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19195577841"
"1376F467-5F3B-FDED-BEF8FD05579810FD","HAYASHI JAPANESE RESTAURANT","13200 NEW FALLS OF NUESE RD ","RALEIGH","NC","27614","","","19195540508"
"137E370F-5056-A20B-FAF49E65ECC1A07B","METLIFE 1 JUICE BAR","101 METLIFE WAY ","CARY","NC","27513","","","19199075617"
"138D98F4-1030-845B-81E4CC0174BD70E7","GOLDEN CHINA","1324 N MAIN ST ","FUQUAY VARINA","NC","27526-2617","","","19195529397"
"1396FDA8-1749-1448-B4D48A3C3364F60B","TAVERN ON THE GREEN","565 COMPETITION RD ","RALEIGH","NC","27603","","","19198966330"
"13A8F38F-C980-7D9D-2AB9F1C03FD64D9C","CAJUN CRAB HOUSE","6204-120 GLENWOOD  AVE ","RALEIGH","NC","27612","","","19197817599"
"13B29D63-E9F4-14C3-64C4A456644C7EFB","Hardee's #1207","5639 Hillsborough ST ","RALEIGH","NC","27606","","","19198590607"
"13BD246E-B337-12BD-FF1C160B344A80C4","New Eastern Buffet","9650 Strickland RD ","RALEIGH","NC","27615","","","19198486670"
"13D531F0-B946-12D6-78C3EC64AFE17A6D","Inchin's Bamboo Garden","3532 Davis DR","MORRISVILLE","NC","27560","","","19194576705"
"13D53D00-12EA-1078-510F1377D1C7CE08","HYATT HOUSE FOODSERVICE","10962 CHAPEL HILL RD ","MORRISVILLE","NC","27560","","","19193885355"
"13DE1BDC-66EE-19C3-A0AC911834FBE245","CHINA BEST","632  HOLLY SPRINGS RD ","HOLLY SPRINGS","NC","27540","","","19195770888"
"13E63639-13DF-13EB-F1A0679523BCA5CF","Bosphorus Restaurant","329 N Harrison AVE ","CARY","NC","27513","","","19194601300"
"1401C278-9748-837E-882812F97DF7DD56","GOLDEN CORRAL # 2501","1420 E BROAD ST ","FUQUAY VARINA","NC","27526","","","19195527604"
"140C04E7-5056-A20B-FAACA5F5F308ED26","FOOD LION #1514 DELI","9567 CHAPEL HILL RD ","MORRISVILLE","NC","27560","","","19194621542"
"14290AB6-9B18-110B-1386154418D6B9B6","DELHI DARBAR INDIAN CUISINE","962 AIRPORT  BLVD ","MORRISVILLE","NC","27560","","","19194603339"
"142A516C-FB9F-8C80-B1E41398540DF636","Seoul Garden Restaurant","4701-131 Atlantic Ave","RALEIGH","NC","27604","","","19198509984"
"142BDAD2-5056-A20B-FA13F925919C6685","HERO'S PUB","7440-8 SIX FORKS RD ","RALEIGH","NC","27615","","","19197065750"
"1443BAB5-5056-A20B-FA5BB7DBD520C4BA","FRESH LEVANT BISTRO","8450-106 HONEYCUTT RD ","RALEIGH","NC","27615","","","19842003999"
"144BBB6A-1098-124F-E31114C42F37FFB8","Chef Mario","2610 Wycliff RD, SUITE 23","RALEIGH","NC","27607","","","19197814141"
"145","HOPE CAFE","201 TRYON RD ","RALEIGH","NC","27603","","","111111111111111"
"145C7578-103F-1307-94689E421D1F11D1","1705 Prime Catering and Events","1705 E Millbrook RD ","RALEIGH","NC","27609","","","19198502340"
"145D0C97-5056-A20B-FAA5557BEDD1E7F5","HIBACHI ASIAN DINER","2004 NEW BERN AVE ","RALEIGH","NC","27610","","","19195941772"
"145D4445-6B40-1313-274E60C50A004F99","Taqueria Rancho Grande","1401 SE Maynard RD ","CARY","NC","27511","","","19194694245"
"145F3FA2-C44C-B2CF-88D1A09CF0449CDD","KFC/Taco Bell #J120104","1011 N Harrison AVE","CARY","NC","27513","","","19194676318"
"14652A77-DED0-1FB3-A4C658ABB16C477E","KFC #J120100","1221 New Bern AVE","RALEIGH","NC","27610","","","19198287460"
"14699CE7-16EA-107F-5785A741541502FF","WAFFLE HOUSE #1302","1417 E WILLIAMS ST ","APEX","NC","27539-7700","","","19193639137"
"146ADAE0-AAC4-D8A1-E80B7560649D44ED","TRA'LI","3107 GRACE PARK  DR ","MORRISVILLE","NC","27560","","","19196519083"
"14762D8A-5056-A20B-FAC4F220A8E856C0","HARDEE'S #1655","1560 N BROAD ST ","FUQUAY-VARINA","NC","27526","","","19195529772"
"597EC433-5056-A20F-9E687AB721B77C3D","Oak City Fish and Chips","2822 New Birch Dr, Ste 102","RALEIGH","NC","27610","","","19842004554"
"36438DBC-B339-92E3-2F5ABA5931586B38","First Watch Daytime Cafe #580","2808-105 Rogers RD ","WAKE FOREST","NC","27587","","","19195695763"
"0C41A1B2-5056-A20F-9EBB24178B08DAA3","Zebulon Country Club","2424 Pearces RD ","ZEBULON","NC","27597","","","19192698311"
"D95A1BD9-5056-A20F-9E3537748B90696E","Firehouse Subs #1517","11704 Retail DR ","WAKE FOREST","NC","27587","","","19195561010"
"BFB86FED-5056-A20B-FA09804E823B019E","GODAVARI TRULY SOUTH INDIAN","100-108 JERUSALEM DR ","MORRISVILLE","NC","27560","","","19192346950"
"C155A714-EB50-845E-A330C8704310E525","Tropical Smoothie Cafe","409 Village Walk DR ","HOLLY SPRINGS","NC","27540","","","19195867130"
"A6262398-5056-A20B-FA0147698C0065F1","TWO GUYS GRILLE","4149 Davis DR ","MORRISVILLE","NC","27560","","","19194629336"
"9EC4C9D0-AE3B-CB27-94F9CEC42B09A147","Publix 1551 Deli","9640 Leesville RD ","Raleigh","NC","27613","","","19198483480"
"35E40826-C3B4-F542-20B205C92E611D91","BUNS BARN","3524 DAVIS DR ","MORRISVILLE","NC","27560","","",""
"42088ABF-FC8E-65E2-7D955D7C892346D2","KEBAB SKEWER","6446 TRYON RD ","CARY","NC","27511","","","19193221535"
"816A0E76-5056-A20F-9ED1102146AE3B43","FRIDA'S PATIO MEXICAN CUISINE","3470 KILDAIRE FARM RD ","CARY","NC","27518","","","19192679477"
"D9FD89D5-5056-A20F-9E072A9DAE127B53","Venture Pizza","2320-114 Bale ST ","RALEIGH","NC","27608","","","19192149871"
"53B9B1FB-BF65-A222-DD838B156704194C","Hibachi 88","6213 Rock Quarry RD ","Raleigh","NC","27610","","","19196628899"
"AF381045-EE73-B4C1-B6DC845E99BBF284","JERRY'S GRILL","813 E Whitaker Mill RD ","RALEIGH","NC","27608","","","19198327561"
"36F7249E-AB32-8AEC-11CA6BC80C0A6A06","Guasaca","2512-110 Hillsborough ST ","RALEIGH","NC","27607","","","19192106838"
"85706AC6-5056-A20B-FA6E0CCCB34E4976","PIZZERIA VERITAS","1260 NW Maynard RD ","CARY","NC","27513","","","19193193232"
"D7DBC06C-5056-A20F-9EB579168821D7E0","Habibi Grill","1007 Method RD ","RALEIGH","NC","27606","","","19199861928"
"1864404E-5056-A20B-FA6B1C3FE6683192","Amalia's Authentic Italian Restaurant","1248 S Main ST ","WAKE FOREST","NC","27587","","","19842370002"
"41F0CBC0-5056-A20F-9ED0B1B122E5596E","CHICK-FIL-A #1218","411 COLONADES WAY ","CARY","NC","27518","","","19198168222"
"7E40D0A6-99DD-A306-4104782D41162A16","Treeo Senior Living Foodservice","2722 Spring Forest RD ","RALEIGH","NC","27616","","","19198637770"
"432EC939-5056-A20F-9E694119A03C2E13","J &amp; S NEW YORK","2025 RENNAISANCE PARK PL ","CARY","NC","27513","","",""
"CBF4E144-5056-A20B-FA3FADC1AB5B38CD","Kim's Restaurant","6014 DURALEIGH RD ","RALEIGH","NC","27612","","","19195105999"
"879D18EE-0725-933A-FA95E9DA7F048821","Courtyard by Marriott Parkside Town Commons Food Service","1008 Parkside Main ST ","CARY","NC","27519","","","19196591250"
"E4A60ACC-5056-A20F-9E6D9F13186DB1B5","Chhote's","1155  Timber  DR E ","GARNER","NC","27529","","","19194826535"
"7E25E332-CC86-5F07-37B03622A2E88BC4","Uninhibited Tapas Bar","3048 Medlin DR ","RALEIGH","NC","27607","","","19198905203"
"DA713012-5056-A20F-9E3BA7D6F73667FB","Budacai","120 E Martin ST ","RALEIGH","NC","27601","","","19198034005"
"92A5D80C-5056-A20F-9EBB99B39286316C","CHICK-FIL-A #1218","411 COLONADES WAY ","CARY","NC","27518","","","19198168222"
"87B9E230-FE4B-33AB-11D272745EB27544","Big Ed's Garner","231 Timber DR ","GARNER","NC","27529","","","19199007764"
"AF11FF14-5056-A20B-FAAC843AFDD72C4A","Umami","8411 Brier Creek  PKY ","RALEIGH","NC","27617","","","19198062888"
"7C99FFA8-DB96-37CD-7FFA7911EE7920BF","Mellow Mushroom","9600 Brier Creek PKY ","RALEIGH","NC","27617","","",""
"7C3B3036-C1CF-CCA3-6183569F7A1AF409","Cava #84","403 Daniels ST ","RALEIGH","NC","27601","","","19192787597"
"1E12323A-5056-A20F-9E6DAD3362208C6E","Jersey Mike's Sub #3189","166 Cabela DR ","GARNER","NC","27529","","",""
"DA48ED4A-5056-A20F-9EF54915E2942D17","Starbucks Target 1824","1040 Timber DR E ","GARNER","NC","27529","","","19196612017"
"ECA477D7-FAB4-142C-F84DD60233776554","BOXCAR COFFEE AND SCOOPS","903 N SMITHFIELD DR ","KNIGHTDALE","NC","27545","","","19102954741"
"37FF305C-032E-F92F-4156020A7A5B5B53","Starbucks #49535","3460 Kildaire Farm RD ","CARY","NC","27518","","",""
"D9C62E13-5056-A20F-9E0526B370642EA5","Joe Van Gogh","3109-115 Poplarwood CT ","RALEIGH","NC","27604","","","19199008528"
"A5F65AEF-B929-4CBE-9F13-95A3662159F2","Sweetwaters Coffee &amp; Tea","726 SLASH PINE DR","CARY","NC","27519","","","19196945111"
"8F0CCA7E-BCA9-70EC-19A237D8E5ED435E","Thai 54","10290 Chapel Hill RD ","MORRISVILLE","NC","27560","","","19194438038"
"1DE4AF53-5056-A20F-9EEE3DA27BC7FCCF","Asali Desserts and Cafe","107 S Edinburgh DR ","CARY","NC","27511","","","19193627882"
"420AC9D5-5056-A20F-9EDC8223EA44DD65","London Bridge Pub","110 E Hargett ST ","RALEIGH","NC","27601","","","19198386633"
"E48DE70D-5056-A20B-FA4E31C6C23D9BCC","Dunkin Donuts #306810","3209  S Wilmington ST ","RALEIGH","NC","27603","","","19196617377"
"3A49C85A-5056-A20B-FA4F02E45F908B33","SHEETZ #634","8101 GLENWOOD AVE ","RALEIGH","NC","27612","","","19198905331"
"3A94355E-605D-4486-B281-594DDCD0F39A","Mason's Famous Lobster Rolls","4121 MAIN AT NORTH HILLS ST","RALEIGH","NC","27609-5756","","","19842001845"
"505CC48C-2DCA-4FB0-9A9E-88E613EB5593","Wake Forest Hideout","1839 S MAIN ST","WAKE FOREST","NC","27587","","","19196495180"
"AEBF3945-C6DB-4A16-9568-080118D7876C","Zaxby's #69201","1171 PINE PLAZA DR ","APEX","NC","27523-6408","","",""
"F1EC22ED-A95F-D0AB-B2EA80D19D7C44C4","Calavera Taqueria Restaurant","615 W Morgan ST ","RALEIGH","NC","27603","","","19196171661"
"F55E86FD-F64D-749D-FE8BB41FDB3F55C6","WYE HILL KITCHEN &amp; BREWING","201 S BOYLAN AVE ","RALEIGH","NC","27603","","","19842001189"
"57B3DE88-F4CC-4510-B55A-C703D42A7D68","Layered Croissanterie","911 N WEST ST","RALEIGH","NC","27603-2576","","","19842001200"
"0D66ADAA-1379-4857-BF9D-2878547172FF","Oriental Pho","5959 TRIANGLE TOWN BLVD","RALEIGH","NC","27616","","","19194490807"
"5BEC1301-19E1-4E26-8D9C-0B6C3162209C","Kabab and Curry","2412 HILLSBOROUGH ST","RALEIGH","NC","27607","","","19199776974"
"87D97E35-5056-A20F-9E1BBA2CE06DFE2A","SHISH KABOB","9101 LEESVILLE  RD ","RALEIGH","NC","27613","","","19198481211"
"598C0412-1F38-4602-90F8-10E2BDB56747","MOD Pizza #576","336 SEMBLER LN","CARY","NC","27519-2609","","","19842087015"
"FB90AFE9-BFB5-4AB1-AAD1-87A5B2F63CE8","The Lost Cajun Restaurant - Bent Tree Plaza","7901 FALLS OF NEUSE RD","RALEIGH","NC","27615","","","19192673126"
"2980E797-5056-A20F-9E1A0669A0F0709A","Boulevard Pizza","2925 Wendell BLVD ","WENDELL","NC","27591","","","19193650040"
"35ADF6A5-5056-A20B-FA6B04ED849E053D","Crema at City Plaza","421 Fayettville ST ","RALEIGH","NC","27601","","","19198347279"
"4DB25BA4-3918-4131-B416-38E95B9B1B89","Stir","4242 SIX FORKS RD","RALEIGH","NC","27609","","","19842008614"
"1586BE40-4028-48FD-91B6-39DE011A8797","Marco's Pizza #8486","7500 RAMBLE WAY","RALEIGH","NC","27616","","","19198251812"
"0BFEE35A-5056-A20B-FA77017C77835B2C","Pho Oxtail","3901 Captial  BLVD ","RALEIGH","NC","27604","","","19193074008"
"84187D4A-1B3C-47D6-BA1A-EE6E81A3ADC4","Cava Grill #087","2001 WALNUT ST","CARY","NC","27518","","",""
"F8DF2C68-5056-A20B-FA8739E86F8D150D","Sinbad Pizza","3110  New Bern AVE ","RALEIGH","NC","27610","","","19192316456"
"3AA64ACF-5056-A20F-9EE16D7CD7F254F1","NoRa Cafe","12333 STRICKLAND RD ","RALEIGH","NC","27613","","","19192328321"
"65519C3D-5056-A20F-9EDD312806AFAAE9","Take 5 Cafe Raleigh","8529 Six Forks RD ","RALEIGH","NC","27615","","","19193490055"
"ED584C5B-3F4B-4D58-8F6B-A524DC9B4F0E","Seagate Seafood &amp; Sushi","4420 CAPITAL BLVD","RALEIGH","NC","27604","","","19842004766"
"C7B3BFAF-CAD0-47A5-B196-21FCBAA84F7F","Panera Bread #6073","1330 N MAIN ST","FUQUAY VARINA","NC","27526-2617","","",""
"CD6E01FB-9B3C-AEFB-A3A3AF61E5A66845","CHAR-GRILL CARY","3635 SW CARY PKY ","CARY","NC","27513","","","19194617112"
"87D05790-0471-4BAB-B85A-24CA343F30C5","NYC Bagels","263 GRANDE HEIGHTS DR","CARY","NC","27513","","","19196510060"
"41ECD187-43FC-415F-A7A3-5F970C3B447F","Uncle Julio's #48","4325 GLENWOOD AVE","RALEIGH","NC","27612-4539","","","19842211333"
"F794BC50-6895-4C51-9487-D8A3047AE8FC","Falafel Co","1000 BROOKSIDE DR","RALEIGH","NC","27604","","","19199779004"
"3BE7A7B9-E1D8-9ED0-3E7EB9D4887A01E5","Sweet Tea and Cornbread Cafe","5 E Edenton ST ","RALEIGH","NC","27601","","","19198146980"
"8CFBC21F-2E1E-4E45-9A0F-F05B40E80BDC","Himalayan Grill and Bar","1207 KILDAIRE FARM RD","CARY","NC","27511-7704","","","19193770117"
"6A7811A4-C87A-424B-86BB-AE38C001360D","JOLIE","620 N PERSON ST","RALEIGH","NC","27604","","","19198037221"
"41994F3B-349F-4789-9296-2495EF0CB26D","Secrets Cajun Kitchen","4511 NEW BERN AVE","RALEIGH","NC","27610","","","19193224048"
"71A797F2-5056-A20F-9E9148814E65B744","Harris Teeter #495 Starbucks","8345 Creedmoor RD ","RALEIGH","NC","27613","","",""
"7D0B2189-D9C9-1FA1-E3BF8A24D3C0476F","DUNKIN' #347603","13240 STRICKLAND RD ","RALEIGH","NC","27613","","","19198900089"
"A760DA1E-0801-BA05-62AE3D1A9692A49C","Oaklyn Springs Brewery","2912 N Main ST ","Fuquay-Varina","NC","27526","","","19197620049"
"ABD62A8D-5056-A20F-9EEB06AD48E12CB4","SUBWAY #17385","611 E CHATHAM ST ","CARY","NC","27511","","","19193800202"
"98A6AF68-3C63-4860-A9C9-575FC6E4F354","Union Special","2409 CRABTREE BLVD","RALEIGH","NC","27604","","","19842003094"
"ACD9D0DE-FB0E-3B73-67FD4F4C88B34A5D","UNC HEALTHCARE MOTOWN CAFE","1025 Think  PL ","MORRISVILLE","NC","27560","","","19849747894"
"940E716D-F1D3-4346-97FE-C7AAE324FABA","THE ASPENS AT BEDFORD FALLS KITCHEN","1580 DUNN RD","RALEIGH","NC","27614-9308","","","19198467216"
"E49722C1-049E-40EB-9D4E-0E811C2101DF","Char-Grill Wake Forest","13600 CAPITAL BLVD","WAKE FOREST","NC","27587","","","19195542000"
"EDA24955-6CF6-495F-8110-25FF32B6AAA3","Osha Thai Kitchen and Sushi","242 S MAIN ST","HOLLY SPRINGS","NC","27540-9094","","","19196019188"
"1D9AB77A-C960-4205-A521-A64987EABF11","Burger Fi","2001 WALNUT ST","CARY","NC","27518-9205","","","19199008959"
"2FB338B9-B475-421B-98BE-7272EAF8AAD1","Summertime Tea &amp; Smoothie","1350 FIFTH AVE ","GARNER","NC","27529","","","19193222127"
"EB8A0169-8448-42F5-BB98-A0042214DDB7","L.A. Horchateria Coffee Shop","2261 NEW HOPE CHURCH RD","RALEIGH","NC","27604","","","19198098201"
"EF2474DF-DD86-BADA-6E53174F6B04171E","Hangover Grill","2908 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19842222040"
"CAA14233-35FF-4962-9FC6-9932C05F3890","3 Olives Pizza &amp; Deli","1493 GARNER STATION BLVD","RALEIGH","NC","27603","","","19197773530"
"1380A1FA-98AE-4A4F-A51D-AC240B9FF8FE","Chido Taco","2330 BALE ST","RALEIGH","NC","27608","","","19195941930"
"4D18E0F3-D2C6-E7B3-D46D654E75E97503","Ashley's Harvest Moon Bakery - Cafe","128 Bass Lake RD ","Holly Springs","NC","27540","","","19195867005"
"2061D52C-5056-A20F-9EF7F174A4ECECE6","Reuben's NY Deli","170  E Davie ST ","RALEIGH","NC","27601","","","19193897678"
"5CF53246-7672-4CC5-A658-9B936DB6917A","Jersey Boy Subs #001","943 E BROAD ST ","FUQUAY VARINA","NC","27526","","","19195528255"
"56C0404D-D8DE-E499-ACB839BA08770AA3","ZAXBY'S","1021 N HARRISON  AVE ","RALEIGH","NC","27513","","","19194812070"
"77E4500D-BE19-4B26-8B09-F3D2CEB1915E","Gamers Geekery &amp; Tavern","107 EDINBURGH SOUTH DR","CARY","NC","27511","","",""
"90AEB2E8-F3FA-48F5-89A5-E9116F95802F","Burger Fi RDU","2400 JOHN BRANTLEY BLVD","MORRISVILLE","NC","27560","","",""
"230F11E8-5056-A20B-FAAA80C4A13C92D2","Dunkin Donuts/Baskin Robbins 334786","5265 SIX FORKS RD ","RALEIGH","NC","27609-4431","","","19195711303"
"5C330D80-EA1B-4CA6-8BCC-25F494A1659D","Mustang Charlie's","1501 N SALEM ST ","APEX","NC","27502-2933","","","17044258003"
"629DF882-25AD-40D3-9725-F75A4D5B55DA","Sweetberry Bowls Holly Springs","150 W HOLLY SPRINGS RD ","HOLLY SPRINGS","NC","27540","","",""
"48F7A602-5056-A20B-FADCF6383053327A","Dunkin Donuts #348408","13600  New Falls of Neuse RD ","RALEIGH","NC","27614","","","19195560335"
"8186162E-D5C0-4664-877D-F4F92914A5B4","Harris Teeter #494 Deli","1273 NW MAYNARD RD","CARY","NC","27513","","",""
"350E6F22-546A-43C8-8601-1155FFFAE508","Alpha Dawgs","6209 ROCK QUARRY RD","RALEIGH","NC","27610","","","19842005637"
"C5D1A00C-BE8E-46AB-83CF-2D9327E45695","Rookie's Sports Bar","11200 CAPITAL BLVD","WAKE FOREST","NC","27587","","","19193902503"
"416A120B-2A9D-4177-8833-271D14407A81","Wegmans #108 - Main Kitchen","1200 WAKE TOWNE DR","RALEIGH","NC","27609","","","19849605600"
"8C60A4BB-5056-A20B-FA3395370AA75290","Indian Pizza and Kebab","1155 Timber DR E ","GARNER","NC","27529","","","19842004746"
"FDF3BBFD-C0F9-4012-896B-F9C2863D9486","Harris Teeter #21 Starbucks","500 OBERLIN RD ","RALEIGH","NC","27605","","","19198289216"
"CB515365-A81B-4AD6-9103-00E8F2267950","Verizon Cary Marketplace","7000 WESTON PKWY","CARY","NC","27513","","","19193775214"
"1A337FD7-F52C-0170-55811068DF31A31D","Dunkin Donuts/Baskin Robbins #339085","2727 Capital BLVD ","RALEIGH","NC","27604","","","19198759092"
"527A3DB6-CFFC-428F-9A34-064A3E943FD5","Subway #1570","2720 LAKE WHEELER RD","RALEIGH","NC","27603","","","19193073004"
"351A00E9-BB52-41B7-92B8-2E5263437C1F","Fairfield Inn &amp; Suites by Marriott Foodservice","12051 RETAIL DR","WAKE FOREST","NC","27587","","","19194357056"
"2E049131-2B03-4DA3-8248-1C15ED7896E7","Town Hall Burger and Beer of Holly Springs","301 MATTHEWS DR","HOLLY SPRINGS","NC","27540","","",""
"CA8BF0D5-E17C-4409-8A8E-892941FEE85B","Tacos Don Marcos","9629 BITTER MELON DR ","ANGIER","NC","27501","","","19192727062"
"6B910AD8-43EE-4BB4-81DF-7AD2AA33ECE3","Ko-An","2800 RENAISSANCE PARK PL","CARY","NC","27513","","","19196779229"
